          (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    7)
          (   6,    6) (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    4)
          (   6,    5) (   6,    5) (   6,    7) (   6,    5) (   6,    3) (   6,    2) (   6,    6) (   6,    6) (   6,    5) (   6,    7)
          (   6,    7) (   6,    5) (   6,    7) (   6,    7) (   6,    4) (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    6)
          (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    4) (   6,    7) (   6,    5) (   6,    7)
          (   6,    5) (   6,    4) (   6,    5) (   6,    7) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    5)
          (   6,    8) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    4)
          (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    6)
          (   6,    6) (   6,    6) (   6,    5) (   6,    3) (   6,    8) (   6,    7) (   6,    7) (   6,    4) (   6,    5) (   6,    8)
          (   6,    4) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    8)
          (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    3) (   6,    6) (   6,    5) (   6,    6) (   6,    5)
          (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    8) (   6,    5)
          (   6,    7) (   6,    8) (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    7) (   6,    5) (   6,    6)
          (   6,    7) (   6,    8) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    7)
          (   6,    6) (   6,    5) (   6,    8) (   6,    4) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    8)
          (   6,    6) (   6,    8) (   6,    6) (   6,    5) (   6,    4) (   6,    8) (   6,    8) (   6,    7) (   6,    3) (   6,    6)
          (   6,    4) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    5) (   6,    4) (   6,    8) (   6,    6) (   6,    7)
          (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    8) (   6,    8) (   6,    7) (   6,    5) (   6,    6) (   6,    6)
          (   6,    4) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    7)
          (   6,    5) (   6,    6) (   6,    5) (   6,    8) (   6,    7) (   6,    5) (   6,    4) (   6,    5) (   6,    6) (   6,    7)
          (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    5) (   6,    7) (   6,    7)
          (   6,    6) (   6,    7) (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    5) (   6,    7)
          (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    3) (   6,    4) (   6,    7) (   6,    5)
          (   6,    5) (   6,    7) (   6,    8) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    8) (   6,    5) (   6,    7)
          (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    7)
          (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    5) (   6,    4) (   6,    7) (   6,    8)
          (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    5)
          (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    3) (   6,    7) (   6,    4) (   6,    4) (   6,    7) (   6,    4)
          (   6,    5) (   6,    5) (   6,    5) (   6,    6) (   6,    4) (   6,    7) (   6,    7) (   6,    7) (   6,    2) (   6,    5)
          (   6,    3) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    6)
          (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    4) (   6,    8) (   6,    6) (   6,    7) (   6,    5)
          (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    4) (   6,    6) (   6,    5)
          (   6,    5) (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    8) (   6,    5)
          (   6,    6) (   6,    7) (   6,    8) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    7)
         
node   6 sent_total   4182  recv_total   4145

node   7  (   0,    0) (   1,    0) (   0,    0) (   6,    2) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    4) (   6,    6)
          (   6,    8) (   6,    5) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    5)
          (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    6)
          (   6,    7) (   6,    7) (   6,    8) (   6,    6) (   6,    6) (   6,    3) (   6,    5) (   6,    6) (   6,    5) (   6,    5)
          (   6,    6) (   6,    6) (   6,    4) (   6,    7) (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    6)
          (   6,    8) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    6)
          (   6,    4) (   6,    8) (   6,    9) (   6,    5) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    8)
          (   6,    9) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    8)
          (   6,    4) (   6,    6) (   6,    9) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    8) (   6,    5)
          (   6,    7) (   6,    4) (   6,    5) (   6,    8) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    6)
          (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    6)
          (   6,    7) (   6,    5) (   6,    5) (   6,    4) (   6,    7) (   6,    8) (   6,    7) (   6,    5) (   6,    6) (   6,    4)
          (   6,    8) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    8) (   6,    6) (   6,    5) (   6,    7)
          (   6,    6) (   6,    6) (   6,    3) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    6)
          (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    7)
          (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    6)
          (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    4) (   6,    3) (   6,    8) (   6,    6)
          (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    4) (   6,    4) (   6,    7) (   6,    8) (   6,    4) (   6,    5)
          (   6,    4) (   6,    7) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    5)
          (   6,    8) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    4) (   6,    7)
          (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    4)
          (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    8) (   6,    5) (   6,    7)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    7)
          (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    5) (   6,    8) (   6,    5)
          (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    4) (   6,    7) (   6,    7)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    4) (   6,    8) (   6,    7) (   6,    8) (   6,    7)
          (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    3) (   6,    7) (   6,    7)
          (   6,    4) (   6,    6) (   6,    5) (   6,    8) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    3) (   6,    5)
          (   6,    4) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    6)
          (   6,    4) (   6,    7) (   6,    6) (   6,    4) (   6,    6) (   6,    8) (   6,    6) (   6,    4) (   6,    8) (   6,    7)
          (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    4) (   6,    8)
          (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    8)
          (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    7)
          (   6,    4) (   6,    5) (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    5)
          (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    6)
          (   6,    4) (   6,    8) (   6,    6) (   6,    6) (   6,    5) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    5)
          (   6,    7) (   6,    6) (   6,    6) (   6,    4) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    6) (   6,    7)
          (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    4) (   6,    5) (   6,    4)
          (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    8) (   6,    7)
          (   6,    8) (   6,    5) (   6,    4) (   6,    7) (   6,    3) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    6)
          (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    4) (   6,    7) (   6,    6)
          (   6,    7) (   6,    8) (   6,    3) (   6,    2) (   6,    7) (   6,    7) (   6,    7) (   6,    7) (   6,    5) (   6,    7)
          (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    7)
          (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    7) (   6,    4)
          (   6,    4) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    5) (   6,    6)
          (   6,    6) (   6,    4) (   6,    5) (   6,    5) (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    7) (   6,    6)
          (   6,    4) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    6)
          (   6,    7) (   6,    8) (   6,    8) (   6,    8) (   6,    7) (   6,    4) (   6,    6) (   6,    5) (   6,    4) (   6,    5)
          (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    5)
          (   6,    6) (   6,    8) (   6,    2) (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    7)
          (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    8) (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    5)
          (   6,    4) (   6,    4) (   6,    5) (   6,    8) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    8) (   6,    6)
          (   6,    8) (   6,    5) (   6,    6) (   6,    5) (   6,    4) (   6,    5) (   6,    6) (   6,    8) (   6,    6) (   6,    2)
          (   6,    8) (   6,    8) (   6,    5) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    4) (   6,    6)
          (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    7)
          (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    4) (   6,    4)
          (   6,    7) (   6,    4) (   6,    5) (   6,    6) (   6,    3) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7)
          (   6,    7) (   6,    5) (   6,    3) (   6,    7) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    8) (   6,    6)
          (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    8) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    3)
          (   6,    5) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    4) (   6,    5) (   6,    4) (   6,    8)
          (   6,    7) (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    7) (   6,    7)
          (   6,    8) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    5) (   6,    5) (   6,    8) (   6,    2) (   6,    5)
          (   6,    7) (   6,    7) (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    8) (   6,    7) (   6,    6) (   6,    6)
          (   6,    8) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    4)
          (   6,    3) (   6,    8) (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    7)
          (   6,    6) (   6,    8) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    4)
          (   6,    6) (   6,    7) (   6,    8) (   6,    8) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    8)
          (   6,    7) (   6,    5) (   6,    5) (   6,    4) (   6,    6) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    7)
          (   6,    4) (   6,    4) (   6,    7) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    7)
          (   6,    4) (   6,    7) (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    5)
         
node   7 sent_total   4183  recv_total   4198

node   8  (   0,    0) (   1,    0) (   0,    0) (   6,    2) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    6)
          (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    8) (   6,    4) (   6,    6) (   6,    6) (   6,    6) (   6,    3)
          (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    4) (   6,    7) (   6,    7) (   6,    5) (   6,    7) (   6,    9)
          (   6,    7) (   6,    3) (   6,    3) (   6,    9) (   6,    6) (   6,    8) (   6,    7) (   6,    5) (   6,    7) (   6,    6)
          (   6,    3) (   6,    4) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    7)
          (   6,    7) (   6,    8) (   6,    5) (   6,    5) (   6,    8) (   6,    8) (   6,    4) (   6,    6) (   6,    7) (   6,    6)
          (   6,    3) (   6,    5) (   6,    6) (   6,    7) (   6,    4) (   6,    5) (   6,    6) (   6,    5) (   6,    8) (   6,    4)
          (   6,    4) (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    6) (   6,    4) (   6,    5)
          (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    5) (   6,    8) (   6,    5) (   6,    6) (   6,    6) (   6,    7)
          (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    8) (   6,    7) (   6,    9) (   6,    8)
          (   6,    5) (   6,    3) (   6,    4) (   6,    6) (   6,    4) (   6,    5) (   6,    4) (   6,    7) (   6,    3) (   6,    5)
          (   6,    5) (   6,    7) (   6,    6) (   6,    6) (   6,    5) (   6,    8) (   6,    5) (   6,    5) (   6,    4) (   6,    4)
          (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    6)
          (   6,    5) (   6,    4) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    4)
          (   6,    4) (   6,    4) (   6,    5) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    6)
          (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    8) (   6,    5) (   6,    6) (   6,    7) (   6,    8)
          (   6,    7) (   6,    7) (   6,    8) (   6,    3) (   6,    5) (   6,    5) (   6,    1) (   6,    8) (   6,    6) (   6,    7)
          (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    4) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    6)
          (   6,    7) (   6,    6) (   6,    3) (   6,    3) (   6,    6) (   6,    5) (   6,    8) (   6,    7) (   6,    8) (   6,    6)
          (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    3) (   6,    3) (   6,    7) (   6,    7) (   6,    7)
          (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    4) (   6,    3) (   6,    6) (   6,    7) (   6,    6)
          (   6,    5) (   6,    7) (   6,    4) (   6,    7) (   6,    7) (   6,    6) (   6,    3) (   6,    6) (   6,    6) (   6,    5)
          (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    6)
          (   6,    6) (   6,    6) (   6,    6) (   6,    8) (   6,    4) (   6,    6) (   6,    4) (   6,    5) (   6,    4) (   6,    7)
          (   6,    5) (   6,    6) (   6,    4) (   6,    6) (   6,    8) (   6,    7) (   6,    8) (   6,    7) (   6,    5) (   6,    7)
          (   6,    7) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    6) (   6,    8)
          (   6,    7) (   6,    5) (   6,    4) (   6,    5) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    7)
          (   6,    8) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    4) (   6,    5) (   6,    7) (   6,    6)
          (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    3) (   6,    4)
          (   6,    7) (   6,    5) (   6,    8) (   6,    7) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    6) (   6,    6)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    7)
          (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    8) (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    6)
          (   6,    4) (   6,    6) (   6,    8) (   6,    7) (   6,    6) (   6,    7) (   6,    4) (   6,    6) (   6,    8) (   6,    5)
          (   6,    5) (   6,    5) (   6,    4) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    8) (   6,    6) (   6,    5)
          (   6,    5) (   6,    5) (   6,    6) (   6,    4) (   6,    4) (   6,    8) (   6,    8) (   6,    5) (   6,    6) (   6,    8)
          (   6,    8) (   6,    8) (   6,    6) (   6,    4) (   6,    5) (   6,    8) (   6,    6) (   6,    5) (   6,    8) (   6,    6)
          (   6,    5) (   6,    6) (   6,    3) (   6,    6) (   6,    7) (   6,    8) (   6,    8) (   6,    6) (   6,    7) (   6,    6)
          (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    8) (   6,    4) (   6,    7) (   6,    7) (   6,    7)
          (   6,    8) (   6,    8) (   6,    7) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    6)
          (   6,    7) (   6,    8) (   6,    6) (   6,    6) (   6,    8) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    5)
          (   6,    7) (   6,    7) (   6,    5) (   6,    8) (   6,    7) (   6,    8) (   6,    5) (   6,    5) (   6,    7) (   6,    7)
          (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    4) (   6,    6) (   6,    5)
          (   6,    6) (   6,    7) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    8) (   6,    5) (   6,    5) (   6,    5)
          (   6,    4) (   6,    5) (   6,    7) (   6,    6) (   6,    5) (   6,    4) (   6,    7) (   6,    6) (   6,    5) (   6,    6)
          (   6,    7) (   6,    7) (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    6)
          (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    5) (   6,    6) (   6,    8) (   6,    7)
          (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    3) (   6,    7) (   6,    5) (   6,    6) (   6,    4) (   6,    5)
          (   6,    7) (   6,    5) (   6,    7) (   6,    8) (   6,    6) (   6,    8) (   6,    6) (   6,    7) (   6,    4) (   6,    7)
          (   6,    5) (   6,    7) (   6,    8) (   6,    4) (   6,    6) (   6,    7) (   6,    6) (   6,    4) (   6,    5) (   6,    5)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    5) (   6,    6) (   6,    4) (   6,    3) (   6,    8) (   6,    5)
          (   6,    4) (   6,    5) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    5)
          (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    6) (   6,    5)
          (   6,    7) (   6,    6) (   6,    8) (   6,    3) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    6)
          (   6,    7) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    6)
          (   6,    7) (   6,    7) (   6,    8) (   6,    6) (   6,    4) (   6,    7) (   6,    8) (   6,    6) (   6,    6) (   6,    6)
          (   6,    4) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    7) (   6,    5) (   6,    7) (   6,    3)
          (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    5) (   6,    7) (   6,    5)
          (   6,    4) (   6,    5) (   6,    5) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    7) (   6,    7) (   6,    4)
          (   6,    6) (   6,    4) (   6,    6) (   6,    6) (   6,    4) (   6,    6) (   6,    7) (   6,    8) (   6,    5) (   6,    8)
          (   6,    7) (   6,    5) (   6,    7) (   6,    5) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    7) (   6,    7)
          (   6,    3) (   6,    6) (   6,    5) (   6,    7) (   6,    7) (   6,    8) (   6,    8) (   6,    6) (   6,    6) (   6,    4)
          (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    6)
          (   6,    5) (   6,    4) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    7)
          (   6,    8) (   6,    4) (   6,    6) (   6,    5) (   6,    8) (   6,    5) (   6,    4) (   6,    7) (   6,    5) (   6,    7)
          (   6,    8) (   6,    5) (   6,    5) (   6,    6) (   6,    5) (   6,    5) (   6,    5) (   6,    2) (   6,    6) (   6,    5)
          (   6,    7) (   6,    6) (   6,    6) (   6,    6) (   6,    5) (   6,    7) (   6,    5) (   6,    7) (   6,    4) (   6,    5)
          (   6,    7) (   6,    6) (   6,    3) (   6,    5) (   6,    8) (   6,    6) (   6,    4) (   6,    7) (   6,    6) (   6,    5)
          (   6,    5) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    3) (   6,    6) (   6,    6) (   6,    6) (   6,    4)
          (   6,    7) (   6,    5) (   6,    4) (   6,    6) (   6,    7) (   6,    4) (   6,    4) (   6,    6) (   6,    5) (   6,    7)
          (   6,    7) (   6,    7) (   6,    4) (   6,    8) (   6,    6) (   6,    7) (   6,    7) (   6,    6) (   6,    6) (   6,    7)
         
node   8 sent_total   4183  recv_total   4108

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   6,    1) (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    5)
          (   6,    7) (   6,    5) (   6,    7) (   6,    5) (   6,    5) (   6,    5) (   6,    6) (   6,    8) (   6,    8) (   6,    5)
          (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    4) (   6,    5) (   6,    6) (   6,    5) (   6,    5)
          (   6,    7) (   6,    5) (   6,    7) (   6,    7) (   6,    8) (   6,    7) (   6,    7) (   6,    6) (   6,    7) (   6,    7)
          (   6,    3) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    8) (   6,    7) (   6,    4) (   6,    6) (   6,    5)
          (   6,    8) (   6,    6) (   6,    6) (   6,    5) (   6,    6) (   6,    6) (   6,    8) (   6,    7) (   6,    7) (   6,    7)
          (   6,    5) (   6,    8) (   6,    4) (   6,    6) (   6,    6) (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    8)
          (   6,    7) (   6,    4) (   6,    8) (   6,    7) (   6,    6) (   6,    8) (   6,    8) (   6,    7) (   6,    7) (   6,    7)
          (   6,    7) (   6,    4) (   6,    7) (   6,    6) (   6,    5) (   6,    6) (   6,    7) (   6,    5) (   6,    6) (   6,    6)
          (   6,    9) (   6,    6) (   6,    7) (   6,    8) (   6,    5) (   6,    9) (   6,    7) (   6,    7) (   6,    6) (   6,    6)
          (   6,    7) (   6,    7) (   6,    7) (   6,    5) (   6,    7) (   6,    4) (   6,    6) (   6,    6) (   6,    5) (   6,    6)
          (   6,    8) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    8) (   6,    5) (   6,    7) (   6,    7) (   6,    8)
          (   6,    4) (   6,    6) (   6,    6) (   6,    7) (   6,    6) (   6,    7) (   6,    5) (   6,    8) (   6,    6) (   6,    6)
          (   6,    7) (   6,    7) (   6,    7) (   6,    6) (   6,    5) (   6,    5) (   6,    7) (   6,    4) (   6,    6) (   6,    6)
          (   6,    6) (   6,    7) (   6,    8) (   6,    5) (   6,    5) (   6,    5) (   6,    7) (   6,    6) (   6,    6) (   6,    3)
          (   6,    5) (   6,    6) (   6,    6) (   6,    5) (   6,    5) (   6,    6) (   6,    7) (   6,    4) (   6,    5) (   6,    6)
          (   6,    4) (   6,    8) (   6,    6) (   6,    7) (   6,    8) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    8)
          (   6,    8) (   6,    7) (   6,    6) (   6,    6) (   6,    8) (   6,    4) (   6,    6) (   6,    7) (   6,    8) (   6,    6)
          (   6,    7) (   6,    6) (   6,    7) (   6,    6) (   6,    5) (   6,    7) (   6,    6) (   6,    6) (   6,    7) (   6,    5)
